training_size,model_type,trial_id,lambda,df,aicc
540,lasso,73,0.0024592098986569314,43,-396.15653677642354
540,lasso,73,0.0022407404691267424,43,-398.4674408672927
540,lasso,73,0.002041679261589037,43,-400.5854700365876
540,lasso,73,0.001860302103093304,43,-402.53036183253175
540,lasso,73,0.001695037991461936,43,-404.31963147199366
540,lasso,73,0.0015444554880209207,43,-405.9929829942742
540,lasso,73,0.0014072503191628351,44,-405.1814564458997
540,lasso,73,0.0012822340793528107,45,-404.31582793252835
540,lasso,73,0.001168323937728314,45,-405.74804506205
540,lasso,73,0.0010645332591362319,45,-407.0909512635151
540,lasso,73,9.699630583711734e-4,45,-408.353614573211
540,lasso,73,8.837942135956875e-4,45,-409.537024449397
540,lasso,73,8.052803714987681e-4,45,-410.6536330046328
540,lasso,73,7.337414827405226e-4,45,-411.6793575349444
540,lasso,73,6.685579116901203e-4,45,-412.66623097869575
540,lasso,73,6.091650694383859e-4,45,-413.5725122230224
540,lasso,73,5.55048523598763e-4,45,-414.3977224760613
540,lasso,73,5.05739542540082e-4,45,-415.1394773703271
540,lasso,73,4.608110354574079e-4,45,-415.8031103763569
540,lasso,73,4.198738531158042e-4,45,-416.38614672692404
540,lasso,73,3.8257341722582625e-4,45,-416.89932761506816
540,lasso,73,3.485866492560048e-4,46,-414.9566261770041
540,lasso,73,3.176191720811647e-4,46,-415.34264364543304
540,lasso,73,2.8940276022859385e-4,46,-415.6773358204702
540,lasso,73,2.6369301663731567e-4,46,-415.96219503156254
540,lasso,73,2.402672558076641e-4,46,-416.20797689979526
540,lasso,73,2.1892257500601652e-4,46,-416.41795032233557
540,lasso,73,1.9947409681838192e-4,45,-418.9824229481377
540,lasso,73,1.8175336783068482e-4,45,-419.1345663997945
540,lasso,73,1.656068995658791e-4,45,-419.26143727870806
540,lasso,73,1.5089483904018742e-4,45,-419.3685855099592
540,lasso,73,1.374897574234603e-4,46,-417.0680959065024
540,lasso,73,1.2527554631161012e-4,46,-417.1478168023993
540,lasso,73,1.141464120511603e-4,46,-417.21574247966356
540,lasso,73,1.0400595940522951e-4,46,-417.2752910278868
540,lasso,73,9.476635662410462e-5,46,-417.32538307977546
540,lasso,73,8.634757468864252e-5,46,-417.36928487317704
540,lasso,73,7.867669413719158e-5,46,-417.4060694257507
540,lasso,73,7.168727347209883e-5,46,-417.4384714791111
540,lasso,73,6.531877367524236e-5,46,-417.46625797604787
540,lasso,73,5.9516033848017695e-5,46,-417.49054455928257
540,lasso,73,5.422879343402255e-5,46,-417.5116516176915
540,lasso,73,4.941125688616153e-5,46,-417.5286829817673
540,lasso,73,4.502169700752539e-5,46,-417.54494431922996
540,lasso,73,4.102209353037331e-5,46,-417.55682404219516
540,lasso,73,3.7377803802762324e-5,46,-417.5710871794543
540,lasso,73,3.4057262730468935e-5,46,-417.5780731510053
1347,lasso,73,0.17897847537178965,0,2.5920599000528455e-11
1347,lasso,73,0.1630785209051081,2,-39.827375838325906
1347,lasso,73,0.14859107457113574,2,-85.557987103421965
1347,lasso,73,0.13539065304039824,3,-131.32000722526342
1347,lasso,73,0.1233629205765652,4,-180.63274694083714
1347,lasso,73,0.11240369871499935,5,-238.96350990225994
1347,lasso,73,0.10241806391873388,6,-295.203779849495
1347,lasso,73,0.09331952539620592,8,-344.62166651739875
1347,lasso,73,0.08502927595939637,9,-394.1545581829634
1347,lasso,73,0.07747550943366811,9,-443.0169785376283
1347,lasso,73,0.07059279870703263,10,-485.57050272112843
1347,lasso,73,0.0643215290318058,10,-526.9318188367566
1347,lasso,73,0.058607381670182625,13,-561.4718654176339
1347,lasso,73,0.05340086341131601,15,-598.0368533040796
1347,lasso,73,0.04865687788480148,16,-635.520990227612
1347,lasso,73,0.044334334957490514,18,-668.5080101229336
1347,lasso,73,0.04039579483041434,18,-702.729926200586
1347,lasso,73,0.03680714375315616,20,-730.3154277522956
1347,lasso,73,0.03353729854686478,20,-760.5050820225006
1347,lasso,73,0.030557937376629308,21,-786.4975672433637
1347,lasso,73,0.027843254441294082,21,-812.6445913989677
1347,lasso,73,0.025369736455954355,21,-837.0561382418045
1347,lasso,73,0.023115958991130975,22,-857.8801690954662
1347,lasso,73,0.021062400904611523,22,-879.3016052980395
1347,lasso,73,0.01919127525865521,24,-895.4654021275485
1347,lasso,73,0.01748637525804728,25,-912.7094807687371
1347,lasso,73,0.01593293387459206,25,-930.8712715878452
1347,lasso,73,0.01451749594217914,25,-947.5500481079594
1347,lasso,73,0.013227801614571377,25,-962.8807594450751
1347,lasso,73,0.012052680176481775,25,-976.9904565350956
1347,lasso,73,0.010981953288181655,28,-984.2193060753352
1347,lasso,73,0.010006346825591155,28,-997.1348038794438
1347,lasso,73,0.009117410552253114,28,-1009.0342106832968
1347,lasso,73,0.008307444927427392,30,-1016.1095455104971
1347,lasso,73,0.007569434416352384,31,-1024.6035992257375
1347,lasso,73,0.006896986725039078,32,-1032.3721028225414
1347,lasso,73,0.006284277433278549,35,-1036.0464684658068
1347,lasso,73,0.005725999546300455,36,-1044.0019309491177
1347,lasso,73,0.005217317528123164,39,-1047.1693661147488
1347,lasso,73,0.004753825418454353,39,-1056.3001126040858
1347,lasso,73,0.004331508670370738,39,-1064.8078492081934
1347,lasso,73,0.00394670937823314,41,-1068.9642163602518
1347,lasso,73,0.0035960945946577564,42,-1074.6846658320637
1347,lasso,73,0.0032766274621203744,42,-1081.9531959843334
1347,lasso,73,0.002985540909149301,42,-1088.6045131304945
1347,lasso,73,0.0027203136832760206,44,-1090.4081732546397
1347,lasso,73,0.002478648513152457,44,-1095.9917804062604
1347,lasso,73,0.0022584522106855525,44,-1101.0582430929605
1347,lasso,73,0.0020578175408433675,46,-1101.3787043767218
1347,lasso,73,0.0018750067020976411,47,-1103.423892486905
1347,lasso,73,0.0017084362744183008,46,-1109.3835414353669
1347,lasso,73,0.0015566635044466572,46,-1112.8149261423757
1347,lasso,73,0.0014183738090560124,46,-1115.922403395565
1347,lasso,73,0.001292369389061501,46,-1118.6980513023643
1347,lasso,73,0.0011775588544565682,47,-1119.1014873354613
1347,lasso,73,0.001072947771314845,47,-1121.4060060335944
1347,lasso,73,9.776300484792058e-4,46,-1125.5852827099636
1347,lasso,73,8.907800894336326e-4,46,-1127.4855027154615
1347,lasso,73,8.116456413811506e-4,46,-1129.1194267144829
1347,lasso,73,7.395412795899732e-4,46,-1130.6438755049796
1347,lasso,73,6.738424705723756e-4,46,-1131.9328833969344
1347,lasso,73,6.139801626743962e-4,46,-1133.1313225802155
1347,lasso,73,5.594358572226393e-4,46,-1134.127862353753
1347,lasso,73,5.097371175368114e-4,46,-1135.0551774609078
1347,lasso,73,4.644534769092061e-4,46,-1135.809248334261
1347,lasso,73,4.2319271010801397e-4,47,-1134.3825787299443
1347,lasso,73,3.8559743611000125e-4,47,-1134.954932748149
1347,lasso,73,3.5134202263705503e-4,47,-1135.5130816548078
1347,lasso,73,3.2012976568516967e-4,47,-1135.93626897267
1347,lasso,73,2.91690319616305e-4,47,-1136.3598152016823
1347,lasso,73,2.657773555538004e-4,47,-1136.6642482613588
1347,lasso,73,2.4216642779948712e-4,47,-1136.990046965283
1347,lasso,73,2.2065302979242332e-4,47,-1137.2061953741133
1347,lasso,73,2.010508227708976e-4,47,-1137.4353137242674
1347,lasso,73,1.8319002179521782e-4,47,-1137.6190163724464
1347,lasso,73,1.6691592515178722e-4,47,-1137.7795695815632
1347,lasso,73,1.5208757440086915e-4,47,-1137.9180097411108
1347,lasso,73,1.3857653346201546e-4,47,-1138.0335255595887
1347,lasso,73,1.2626577616218032e-4,47,-1138.13182434271
1347,lasso,73,1.1504867261099366e-4,47,-1138.2177083320812
1347,lasso,73,1.0482806562366158e-4,48,-1136.1284873296513
1347,lasso,73,9.551542919191086e-5,48,-1136.2016471331813
1347,lasso,73,8.703010171405536e-5,48,-1136.2634648099595
1347,lasso,73,7.929858734279004e-5,48,-1136.3219305316497
1347,lasso,73,7.225391939932143e-5,48,-1136.3686940459243
1347,lasso,73,6.583508034003214e-5,49,-1134.2564070213887
1347,lasso,73,5.998647325170834e-5,49,-1134.2925464586585
1347,lasso,73,5.4657440297674644e-5,49,-1134.3183498370013
1347,lasso,73,4.9801823943847035e-5,49,-1134.3500442675463
1347,lasso,73,4.537756716425403e-5,49,-1134.3695932423618
1347,lasso,73,4.1346349163197426e-5,49,-1134.3916480892706
1347,lasso,73,3.767325345885232e-5,49,-1134.4069575842684
108,lasso,74,0.19763072025449416,0,-1.7053025658242404e-13
108,lasso,74,0.18007375176017418,4,2.512611945146458
108,lasso,74,0.16407649595785673,4,-3.915345941336286
108,lasso,74,0.14950039227073267,4,-9.510128874029649
108,lasso,74,0.13621918946174758,4,-14.454720472522284
108,lasso,74,0.12411785210578392,5,-16.75767154784461
108,lasso,74,0.11309156420784076,8,-14.374776220508762
108,lasso,74,0.10304482133702801,9,-16.959647611868032
108,lasso,74,0.09389060341287461,9,-21.514528429842795
108,lasso,74,0.08554962097902119,12,-18.581561320731865
108,lasso,74,0.07794962843588042,13,-20.2512116481628
108,lasso,74,0.07102479828381512,13,-24.624398787595474
108,lasso,74,0.06471515095682766,15,-23.377349244246926
108,lasso,74,0.05896603530825303,18,-18.834907459879865
108,lasso,74,0.05372765524867108,19,-19.67716435975501
108,lasso,74,0.04895463843600197,21,-17.084559303397853
108,lasso,74,0.04460564328198482,20,-23.52913125942375
108,lasso,74,0.04064300087111764,21,-23.433855103936082
108,lasso,74,0.037032388690531784,21,-26.160498218774308
108,lasso,74,0.033742533344805016,23,-22.29208532216266
108,lasso,74,0.030744939680771338,23,-24.663099222663828
108,lasso,74,0.028013643976136083,23,-26.83249455236314
108,lasso,74,0.025524989054134226,25,-22.17712506736142
108,lasso,74,0.023257419376382638,26,-20.679541599956554
108,lasso,74,0.021191294339118587,26,-22.646207420785178
108,lasso,74,0.019308718155685856,27,-20.970435637057637
108,lasso,74,0.01759338485179191,28,-19.09365313923713
108,lasso,74,0.016030437030959216,28,-20.73270065162738
108,lasso,74,0.014606337186864599,29,-18.662524252258304
108,lasso,74,0.01330875044793571,29,-20.316165662695067
108,lasso,74,0.012126437738594354,29,-21.92701314313521
108,lasso,74,0.011049158431760513,29,-23.45674495450518
108,lasso,74,0.010067581649439605,29,-24.88556320147917
108,lasso,74,0.009173205443121115,30,-22.389943391796216
108,lasso,74,0.008358283153967843,30,-23.620286441275887
108,lasso,74,0.007615756314963004,33,-12.723074698249746
108,lasso,74,0.0069391935138456325,33,-14.275652713280692
108,lasso,74,0.006322734687294313,33,-15.817698523892602
108,lasso,74,0.005761040363862092,33,-17.33179645501731
108,lasso,74,0.005249245416029165,33,-18.806680150858014
108,lasso,74,0.004782916920795732,34,-15.993062425061453
108,lasso,74,0.004358015763823648,35,-13.035172687734175
108,lasso,74,0.003970861654560304,35,-14.377823120791732
108,lasso,74,0.0036181012493224788,37,-6.636967843614535
108,lasso,74,0.0032966791062375646,38,-3.225906580145306
108,lasso,74,0.003003811220467767,39,0.37895892325154534
108,lasso,74,0.002736960910492042,36,-15.015827419627229
108,lasso,74,0.0024938168465842877,37,-11.5005747045469
108,lasso,74,0.002272273031180978,37,-12.509203135058634
108,lasso,74,0.002070410557737757,38,-8.699477414610996
108,lasso,74,0.0018864809900789418,37,-14.244204423169471
108,lasso,74,0.0017188912182798056,38,-10.25834370906911
108,lasso,74,0.0015661896599105387,39,-6.091090766659292
108,lasso,74,0.0014270536871236672,39,-6.765009827733493
108,lasso,74,0.0013002781706843716,39,-7.410668883883332
108,lasso,74,0.0011847650417175786,39,-8.051031943307194
108,lasso,74,0.0010795137807606714,39,-8.698522813808793
108,lasso,74,9.836127517425454e-4,39,-9.344228480122538
108,lasso,74,8.962313058280782e-4,39,-9.973796326766987
108,lasso,74,8.166125867352956e-4,40,-5.56756633134772
108,lasso,74,7.44066975208331e-4,41,-1.0008908161086012
108,lasso,74,6.779661158653383e-4,41,-1.6011647092477617
108,lasso,74,6.177374746847747e-4,40,-7.311318924741002
108,lasso,74,5.628593799896016e-4,40,-7.834391916692638
108,lasso,74,5.128565039767809e-4,40,-8.334056768580936
108,lasso,74,4.67295745655238e-4,40,-8.78611998058129
108,lasso,74,4.2578247953226935e-4,40,-9.201968524191912
108,lasso,74,3.879571375563094e-4,40,-9.587037049833768
108,lasso,74,3.5349209471048285e-4,41,-4.805474031006433
108,lasso,74,3.220888312814411e-4,41,-5.2051011657712465
108,lasso,74,2.9347534722441466e-4,41,-5.585342821478143
108,lasso,74,2.6740380622894785e-4,41,-5.94563296368181
108,lasso,74,2.4364838907934034e-4,40,-11.457321793589827
108,lasso,74,2.220033377166308e-4,40,-11.777629927902908
108,lasso,74,2.0228117306072307e-4,38,-21.92732673700648
108,lasso,74,1.8431107115628268e-4,38,-22.15106438387663
108,lasso,74,1.679373835773566e-4,38,-22.36522175821436
108,lasso,74,1.5301828927516834e-4,39,-17.70918788626092
108,lasso,74,1.394245661920396e-4,39,-17.932870981419896
108,lasso,74,1.2703847200174525e-4,38,-23.028992819366593
108,lasso,74,1.1575272428181062e-4,38,-23.22589908608687
108,lasso,74,1.0546957128449088e-4,39,-18.556644642423052
108,lasso,74,9.609994525789578e-5,39,-18.757867855879184
108,lasso,74,8.756269098373196e-5,39,-18.984366978565546
108,lasso,74,7.97838628496261e-5,38,-24.18122213405941
108,lasso,74,7.269608436760551e-5,38,-24.433883333880303
108,lasso,74,6.623796459119157e-5,38,-24.826539451403093
108,lasso,74,6.0353566376390296e-5,38,-25.301416846076464
108,lasso,74,5.4991921880910906e-5,38,-25.70427346253321
108,lasso,74,5.010659110509846e-5,38,-25.966433258649957
108,lasso,74,4.565525965087337e-5,38,-26.33852609179347
108,lasso,74,4.159937221465807e-5,38,-26.733684236688973
108,lasso,74,3.790379863978195e-5,38,-27.221937668036148
108,lasso,74,3.453652963587025e-5,38,-27.65544626426258
108,lasso,74,3.1468399529683816e-5,38,-28.036905329021735
108,lasso,74,2.867283364601007e-5,38,-28.368322819536374
108,lasso,74,2.6125618130539468e-5,38,-28.65682920203453
108,lasso,74,2.3804690221043136e-5,38,-28.909639299072452
108,lasso,74,2.16899471502811e-5,38,-29.132163438669252
108,lasso,74,1.9763072025449427e-5,38,-29.32917907370971
540,lasso,74,0.18553343888045168,0,6.707523425575346e-12
540,lasso,74,0.16905115952189703,2,-10.615214254406741
540,lasso,74,0.15403312043449094,3,-30.720330223352804
540,lasso,74,0.14034924254815986,3,-55.31608646578674
540,lasso,74,0.12788100265890262,4,-76.15103529050025
540,lasso,74,0.11652040683749793,7,-95.40447878999787
540,lasso,74,0.1061690550377527,8,-121.45414615831275
540,lasso,74,0.09673728880237582,8,-146.66366613589824
540,lasso,74,0.0881434146843128,9,-167.02696042295474
540,lasso,74,0.08031299665718894,10,-185.65114424691822
540,lasso,74,0.07317821138605834,10,-204.69660475438744
540,lasso,74,0.0666772607741228,13,-216.2941937171335
540,lasso,74,0.06075383669718093,14,-232.23140827273963
540,lasso,74,0.055356633289593726,16,-245.85036044053678
540,lasso,74,0.05043890255742066,17,-260.67164791175134
540,lasso,74,0.045958049469660006,17,-276.76689341499304
540,lasso,74,0.04187526302046741,18,-289.9554975768266
540,lasso,74,0.03815518006679011,19,-302.9669592411234
540,lasso,74,0.03476557902973926,19,-317.1088136867765
540,lasso,74,0.03167710080668808,20,-328.4051105364735
540,lasso,74,0.028862994476770095,20,-340.9487356164765
540,lasso,74,0.026298885597199985,21,-350.5109965300493
540,lasso,74,0.023962565083510683,21,-361.42204023504013
540,lasso,74,0.021833796845088384,22,-369.45212675345323
540,lasso,74,0.019894142509836406,23,-376.88343491531447
540,lasso,74,0.018126801719816857,23,-385.8294147126368
540,lasso,74,0.01651646661458732,24,-391.91767648056293
540,lasso,74,0.015049189241836845,24,-399.5645078924586
540,lasso,74,0.013712260746895629,25,-404.5024193580658
540,lasso,74,0.012494101294715659,25,-411.07861041540554
540,lasso,74,0.011384159770879223,25,-417.1284822500621
540,lasso,74,0.01037282239289339,26,-420.5364734377104
540,lasso,74,0.009451329440205205,29,-419.58081798101927
540,lasso,74,0.00861169938169284,29,-425.0796360909468
540,lasso,74,0.007846659743461302,30,-427.8485872334629
540,lasso,74,0.007149584118152657,33,-425.87877627833313
540,lasso,74,0.006514434770175505,35,-426.10609906423986
540,lasso,74,0.005935710339727687,35,-430.67907912641067
540,lasso,74,0.005408398192649487,33,-439.5325157943159
540,lasso,74,0.004927931003384537,34,-441.28348205307265
540,lasso,74,0.004490147194990824,35,-442.92495811813876
540,lasso,74,0.004091254893552072,37,-442.1694962220092
540,lasso,74,0.0037277990847798884,37,-445.9141461247813
540,lasso,74,0.0033966316883328415,39,-444.8827337469628
540,lasso,74,0.003094884290650559,40,-445.9154807910218
540,lasso,74,0.0028199433001276945,40,-449.00086374658093
540,lasso,74,0.0025694273094337586,40,-451.8133545310473
540,lasso,74,0.0023411664689020695,41,-452.02727419754444
540,lasso,74,0.0021331836923299775,42,-452.10734161686264
540,lasso,74,0.001943677532403998,42,-454.3455346324504
540,lasso,74,0.0017710065774249801,42,-456.3951573509378
540,lasso,74,0.0016136752341852044,42,-458.2717268315972
540,lasso,74,0.0014703207738554983,42,-459.9880694417275
540,lasso,74,0.0013397015286800349,42,-461.5627019973407
540,lasso,74,0.0012206861372442348,43,-460.6484538244051
540,lasso,74,0.0011122437451634272,43,-461.94742306673356
540,lasso,74,0.0010134350763153221,43,-463.1607762594764
540,lasso,74,9.234042972795801e-4,42,-466.61708271164105
540,lasso,74,8.413716045181488e-4,42,-467.60056675745625
540,lasso,74,7.666264700900679e-4,42,-468.48869536563745
540,lasso,74,6.985214873983549e-4,42,-469.28375700350784
540,lasso,74,6.36466763663776e-4,42,-469.9928824901958
540,lasso,74,5.799248105557919e-4,42,-470.6256608989904
540,lasso,74,5.284058887257682e-4,43,-468.83513811823263
540,lasso,74,4.8146376591902553e-4,43,-469.3569967782323
540,lasso,74,4.386918519245221e-4,43,-469.82166985479887
540,lasso,74,3.997196768849556e-4,43,-470.2338232656949
540,lasso,74,3.64209682464089e-4,43,-470.60790291085107
540,lasso,74,3.3185429807792646e-4,43,-470.9488602934596
540,lasso,74,3.023732768654546e-4,43,-471.24667909081086
540,lasso,74,2.755112683243995e-4,43,-471.51974856693323
540,lasso,74,2.5103560658733395e-4,43,-471.75812456676374
540,lasso,74,2.2873429518123888e-4,43,-471.9726962628149
540,lasso,74,2.084141708154715e-4,43,-472.1597950365634
540,lasso,74,1.8989923029374937e-4,44,-469.95903970592644
540,lasso,74,1.730291060586627e-4,44,-470.1152932824948
540,lasso,74,1.576576771646104e-4,44,-470.2520383303398
540,lasso,74,1.4365180364807244e-4,44,-470.3725447570921
540,lasso,74,1.3089017333293878e-4,45,-468.10073403841284
540,lasso,74,1.1926225108247462e-4,46,-465.81167887616385
540,lasso,74,1.0866732139684506e-4,46,-465.8989639006218
540,lasso,74,9.901361606363702e-5,46,-465.9775319410364
540,lasso,74,9.021751930550438e-5,46,-466.0458751256204
540,lasso,74,8.220284354030573e-5,46,-466.1081188740298
540,lasso,74,7.490016948071531e-5,46,-466.16246584108575
540,lasso,74,6.824624485756582e-5,46,-466.21151087077175
540,lasso,74,6.218343655895221e-5,46,-466.23648462831767
540,lasso,74,5.665923143978757e-5,46,-466.2951518249467
540,lasso,74,5.162578147806222e-5,46,-466.3110321184717
540,lasso,74,4.703948933816715e-5,46,-466.36304295033625
540,lasso,74,4.286063075162955e-5,46,-466.37364505970044
540,lasso,74,3.905301044450307e-5,46,-466.4187724229475
540,lasso,74,3.5583648631220405e-5,46,-466.42562977509994
1347,lasso,74,0.17065673620916097,0,2.5920599000528455e-11
1347,lasso,74,0.1554960621140131,1,-25.352956486902038
1347,lasso,74,0.14168222052090948,1,-48.79275965247076
1347,lasso,74,0.1290955625423944,7,-88.54147426229792
1347,lasso,74,0.1176270685684076,7,-158.1596047485168
1347,lasso,74,0.1071774039905759,7,-219.4699543415427
1347,lasso,74,0.09765605881335637,8,-272.7119115500422
1347,lasso,74,0.0889805636997541,9,-323.59770140962286
1347,lasso,74,0.0810757756613778,12,-370.6781217225516
1347,lasso,74,0.0738732272058221,13,-424.26983616260117
1347,lasso,74,0.0673105333040026,16,-471.3322725508776
1347,lasso,74,0.061330851040878445,17,-519.0679934818721
1347,lasso,74,0.055882387269315326,18,-564.2867505632713
1347,lasso,74,0.05091795000262248,18,-607.3839454900059
1347,lasso,74,0.046394539660140184,18,-646.6685889622948
1347,lasso,74,0.0422729766254427,19,-681.576814256845
1347,lasso,74,0.03851756189124403,20,-713.6894395021179
1347,lasso,74,0.03509576785167485,20,-745.353572151412
1347,lasso,74,0.03197795656372144,21,-773.1102768163424
1347,lasso,74,0.029137123037541828,22,-799.0025159642063
1347,lasso,74,0.02654866133216273,22,-825.6473940871074
1347,lasso,74,0.02419015143059011,22,-850.6892744974992
1347,lasso,74,0.02204116504834753,22,-874.2861121639091
1347,lasso,74,0.020083088693448724,22,-896.5073359108368
1347,lasso,74,0.01829896244523456,23,-915.5752591038549
1347,lasso,74,0.016673333055653754,23,-935.3312769206476
1347,lasso,74,0.015192120100620966,25,-949.8236192634662
1347,lasso,74,0.013842494022119324,27,-963.7715574364503
1347,lasso,74,0.012612765004706428,28,-978.8859621782483
1347,lasso,74,0.0114922817239253,30,-991.182707307383
1347,lasso,74,0.010471339089627442,32,-1002.4110996023105
1347,lasso,74,0.0095410941851248,33,-1014.8760573007322
1347,lasso,74,0.00869348967407578,34,-1026.2781427814818
1347,lasso,74,0.007921184011692435,35,-1036.7353569366585
1347,lasso,74,0.007217487855791627,35,-1048.3816030063874
1347,lasso,74,0.0065763061269131715,35,-1059.2344664323189
1347,lasso,74,0.005992085215657384,37,-1065.2364392167276
1347,lasso,74,0.0054597648799772575,37,-1074.8639361421444
1347,lasso,74,0.004974734415782631,37,-1083.927799480947
1347,lasso,74,0.0045327927212270806,37,-1092.3827534268876
1347,lasso,74,0.004130111908773495,38,-1098.0895514726349
1347,lasso,74,0.003763204149863462,40,-1101.087023212949
1347,lasso,74,0.0034288914650148386,40,-1107.7928307126083
1347,lasso,74,0.003124278197683798,40,-1113.8700376923318
1347,lasso,74,0.0028467259334731027,40,-1119.3776733262982
1347,lasso,74,0.0025938306474487913,41,-1122.3018993280302
1347,lasso,74,0.0023634018816262644,41,-1126.9567214336118
1347,lasso,74,0.0021534437722711204,41,-1131.1434438640201
1347,lasso,74,0.0019621377626822902,42,-1132.799785291089
1347,lasso,74,0.0017878268517238754,44,-1131.944981686755
1347,lasso,74,0.0016290012416740045,44,-1134.998626072176
1347,lasso,74,0.0014842852610792402,44,-1137.738999302749
1347,lasso,74,0.001352425449346559,44,-1140.1932236522348
1347,lasso,74,0.0012322796998673398,44,-1142.3949257718946
1347,lasso,74,0.0011228073676362933,44,-1144.374756335414
1347,lasso,74,0.0010230602556822624,44,-1146.166672183454
1347,lasso,74,9.321744022396673e-4,44,-1147.786911219865
1347,lasso,74,8.49362597525004e-4,44,-1149.246824819897
1347,lasso,74,7.739075653022937e-4,44,-1150.5838750209186
1347,lasso,74,7.051557501794659e-4,44,-1151.7706854916346
1347,lasso,74,6.425116568242076e-4,44,-1152.9055110822076
1347,lasso,74,5.854326920682743e-4,44,-1153.916807458569
1347,lasso,74,5.334244652250394e-4,44,-1154.8963943293982
1347,lasso,74,4.860365059138778e-4,45,-1153.6456105649531
1347,lasso,74,4.428583623012312e-4,45,-1154.4968367977588
1347,lasso,74,4.035160459631817e-4,45,-1155.284907613388
1347,lasso,74,3.6766879257663706e-4,46,-1153.8609930418297
1347,lasso,74,3.3500611038178276e-4,46,-1154.5176386343248
1347,lasso,74,3.05245090850995e-4,46,-1155.094353611258
1347,lasso,74,2.7812795827051554e-4,46,-1155.598818783046
1347,lasso,74,2.5341983701053673e-4,46,-1156.0357575243468
1347,lasso,74,2.3090671714485873e-4,46,-1156.407056741759
1347,lasso,74,2.103936007992892e-4,46,-1156.7226229238038
1347,lasso,74,1.9170281317334233e-4,46,-1156.9901255015814
1347,lasso,74,1.7467246360611531e-4,46,-1157.2163538650182
1347,lasso,74,1.591550433568305e-4,46,-1157.4073758741106
1347,lasso,74,1.4501614795468988e-4,45,-1159.7122932801417
1347,lasso,74,1.321333130516468e-4,45,-1159.8479488575865
1347,lasso,74,1.2039495369480924e-4,45,-1159.9623670049093
1347,lasso,74,1.0969939783095909e-4,45,-1160.0588485799028
1347,lasso,74,9.99540056718662e-5,46,-1158.0048078215798
1347,lasso,74,9.107436729276085e-5,47,-1155.9381258338835
1347,lasso,74,8.298357151394634e-5,47,-1156.005977617824
1347,lasso,74,7.561153973295415e-5,47,-1156.0435425021824
1347,lasso,74,6.889441893721433e-5,48,-1153.9627289910934
1347,lasso,74,6.277402863980736e-5,49,-1151.8361969857908
1347,lasso,74,5.719735694791953e-5,49,-1151.8863222369826
1347,lasso,74,5.211610139918779e-5,49,-1151.9049706226995
1347,lasso,74,4.7486250588878247e-5,49,-1151.9421101731398
1347,lasso,74,4.326770296415308e-5,49,-1151.95614493293
108,lasso,75,0.22164002746993056,0,-1.7053025658242404e-13
108,lasso,75,0.2019501382950147,1,-1.6894597997568028
108,lasso,75,0.1840094446067898,2,-3.1595051167671317
108,lasso,75,0.16766255269920305,2,-7.801796996335081
108,lasso,75,0.15276787361476432,4,-8.914452631817996
108,lasso,75,0.13919639676873138,5,-12.322268182355005
108,lasso,75,0.12683057252114247,6,-15.848077614288744
108,lasso,75,0.1155632940180696,7,-19.517208695976194
108,lasso,75,0.10529696948328893,8,-22.75031712464273
108,lasso,75,0.09594267692500211,9,-25.617644357579064
108,lasso,75,0.08741939393608288,10,-27.917023532980537
108,lasso,75,0.07965329591674696,11,-30.05864111537399
108,lasso,75,0.0725771166411858,11,-34.21220982134856
108,lasso,75,0.06612956562969818,12,-35.45521452668315
108,lasso,75,0.06025479727987593,13,-36.44076828806771
108,lasso,75,0.05490192715871183,14,-37.161865887539385
108,lasso,75,0.05002459126598371,16,-35.1919486495977
108,lasso,75,0.04558054445146455,17,-35.68379682024196
108,lasso,75,0.04153129450764101,19,-33.09229776081841
108,lasso,75,0.037841768768626265,21,-30.2330071980832
108,lasso,75,0.03448001032750655,21,-33.2536530321716
108,lasso,75,0.0314169012409014,21,-36.01108060817282
108,lasso,75,0.028625910323267854,21,-38.537732480724145
108,lasso,75,0.026082863346463574,23,-34.5621689277709
108,lasso,75,0.023765733654147424,25,-30.274552688627796
108,lasso,75,0.021654451377419604,26,-29.103248648726495
108,lasso,75,0.0197307295992185,26,-31.316170578388967
108,lasso,75,0.01797790596179339,26,-33.444661339690995
108,lasso,75,0.01638079834533275,28,-28.35942604986698
108,lasso,75,0.014925573367705435,28,-30.434392419660423
108,lasso,75,0.013599626566322428,28,-32.483521999611554
108,lasso,75,0.01239147322431177,28,-34.477051656977366
108,lasso,75,0.011290648895395201,28,-36.39313018424572
108,lasso,75,0.010287618765860596,29,-34.53014108282416
108,lasso,75,0.009373695068566968,28,-40.01862018335062
108,lasso,75,0.008540961833661648,28,-41.68946734100004
108,lasso,75,0.00778220632423635,30,-35.818119677546
108,lasso,75,0.007090856563050584,29,-41.27618281926742
108,lasso,75,0.006460924409208775,31,-35.14538350778436
108,lasso,75,0.005886953691748507,33,-28.6505724456389
108,lasso,75,0.005363972950897824,32,-34.41396977746934
108,lasso,75,0.004887452377668995,33,-31.810844482392582
108,lasso,75,0.004453264578820082,33,-33.31956750332999
108,lasso,75,0.00405764882734919,32,-39.038820401165104
108,lasso,75,0.003697178488876271,31,-44.499352345257165
108,lasso,75,0.0033687313417754025,32,-41.815328589487244
108,lasso,75,0.003069462533984706,33,-38.986223001664214
108,lasso,75,0.002796779942258738,33,-40.1797383902357
108,lasso,75,0.0025483217204369905,33,-41.26425853153346
