training_size,model_type,seeds,df,trial_id,lambda_type,lambda,total,correct,accuracy,misclassification
540,lasso,7670,48,B007,lambda_1se,0.01562875392444836,2695,2382,0.8838589981447125,0.11614100185528753
540,lasso,6617,48,B008,lambda_1se,0.01562875392444836,2695,2316,0.859369202226345,0.14063079777365495
540,lasso,4492,48,B009,lambda_1se,0.01562875392444836,2695,2359,0.8753246753246753,0.12467532467532472
540,lasso,1034,48,B010,lambda_1se,0.01562875392444836,2695,2338,0.8675324675324675,0.1324675324675325
540,lasso,9174,48,B011,lambda_1se,0.01562875392444836,2695,2345,0.8701298701298701,0.1298701298701299
540,lasso,9553,48,B012,lambda_1se,0.01562875392444836,2695,2411,0.8946196660482375,0.1053803339517625
540,lasso,3174,48,B013,lambda_1se,0.01562875392444836,2695,2414,0.8957328385899814,0.10426716141001857
540,lasso,7687,48,B014,lambda_1se,0.01562875392444836,2695,2403,0.8916512059369203,0.10834879406307973
540,lasso,8992,48,B015,lambda_1se,0.01562875392444836,2695,2417,0.8968460111317255,0.10315398886827454
540,lasso,8287,48,B016,lambda_1se,0.01562875392444836,2695,2397,0.8894248608534323,0.11057513914656769
540,lasso,7585,48,B017,lambda_1se,0.01562875392444836,2695,2383,0.8842300556586271,0.11576994434137289
540,lasso,5728,48,B018,lambda_1se,0.01562875392444836,2695,2354,0.8734693877551021,0.12653061224489792
540,lasso,2948,48,B019,lambda_1se,0.01562875392444836,2695,2372,0.8801484230055658,0.11985157699443416
540,lasso,1594,48,B020,lambda_1se,0.01562875392444836,2695,2396,0.8890538033395177,0.11094619666048233
540,lasso,4467,48,B021,lambda_1se,0.01562875392444836,2695,2400,0.8905380333951762,0.10946196660482377
540,lasso,8613,48,B022,lambda_1se,0.01562875392444836,2695,2387,0.8857142857142857,0.11428571428571432
540,lasso,4280,48,B023,lambda_1se,0.01562875392444836,2695,2393,0.8879406307977736,0.11205936920222637
540,lasso,6154,48,B024,lambda_1se,0.01562875392444836,2695,2357,0.874582560296846,0.125417439703154
540,lasso,1947,48,B025,lambda_1se,0.01562875392444836,2695,2368,0.8786641929499073,0.12133580705009273
540,lasso,3373,48,B026,lambda_1se,0.01562875392444836,2695,2392,0.887569573283859,0.11243042671614101
540,lasso,3891,48,B027,lambda_1se,0.01562875392444836,2695,2373,0.8805194805194805,0.11948051948051952
540,lasso,5079,48,B028,lambda_1se,0.01562875392444836,2695,2382,0.8838589981447125,0.11614100185528753
540,lasso,7144,48,B029,lambda_1se,0.01562875392444836,2695,2380,0.8831168831168831,0.11688311688311692
540,lasso,2345,48,B030,lambda_1se,0.01562875392444836,2695,2364,0.8771799628942486,0.1228200371057514
540,lasso,2057,48,B031,lambda_1se,0.01562875392444836,2695,2362,0.8764378478664193,0.12356215213358068
540,lasso,2539,48,B032,lambda_1se,0.01562875392444836,2695,2341,0.8686456400742115,0.13135435992578848
540,lasso,3473,48,B033,lambda_1se,0.01562875392444836,2695,2413,0.8953617810760668,0.10463821892393321
540,lasso,6885,48,B034,lambda_1se,0.01562875392444836,2695,2380,0.8831168831168831,0.11688311688311692
540,lasso,1315,48,B035,lambda_1se,0.01562875392444836,2695,2388,0.8860853432282003,0.11391465677179968
540,lasso,3159,48,B036,lambda_1se,0.01562875392444836,2695,2408,0.8935064935064935,0.10649350649350653
540,lasso,9792,48,B037,lambda_1se,0.01562875392444836,2695,2363,0.876808905380334,0.12319109461966604
540,lasso,5750,48,B038,lambda_1se,0.01562875392444836,2695,2350,0.8719851576994434,0.1280148423005566
540,lasso,1774,48,B039,lambda_1se,0.01562875392444836,2695,2399,0.8901669758812616,0.10983302411873841
540,lasso,6788,48,B040,lambda_1se,0.01562875392444836,2695,2417,0.8968460111317255,0.10315398886827454
540,lasso,5924,48,B041,lambda_1se,0.01562875392444836,2695,2383,0.8842300556586271,0.11576994434137289
540,lasso,1855,48,B042,lambda_1se,0.01562875392444836,2695,2372,0.8801484230055658,0.11985157699443416
540,lasso,3293,48,B043,lambda_1se,0.01562875392444836,2695,2374,0.8808905380333952,0.11910946196660477
540,lasso,2005,48,B044,lambda_1se,0.01562875392444836,2695,2373,0.8805194805194805,0.11948051948051952
540,lasso,340,48,B045,lambda_1se,0.01562875392444836,2695,2372,0.8801484230055658,0.11985157699443416
540,lasso,8781,48,B046,lambda_1se,0.01562875392444836,2695,2385,0.8849721706864564,0.1150278293135436
540,lasso,4281,48,B047,lambda_1se,0.01562875392444836,2695,2360,0.87569573283859,0.12430426716140996
540,lasso,7321,48,B048,lambda_1se,0.01562875392444836,2695,2362,0.8764378478664193,0.12356215213358068
540,lasso,715,48,B049,lambda_1se,0.01562875392444836,2695,2365,0.8775510204081632,0.12244897959183676
540,lasso,6261,48,B050,lambda_1se,0.01562875392444836,2695,2410,0.8942486085343229,0.10575139146567714
540,lasso,640,48,B051,lambda_1se,0.01562875392444836,2695,2375,0.8812615955473099,0.11873840445269013
540,lasso,8722,48,B052,lambda_1se,0.01562875392444836,2695,2356,0.8742115027829314,0.12578849721706864
540,lasso,6285,48,B053,lambda_1se,0.01562875392444836,2695,2343,0.8693877551020408,0.1306122448979592
540,lasso,6115,48,B054,lambda_1se,0.01562875392444836,2695,2349,0.8716141001855288,0.12838589981447124
540,lasso,5002,48,B055,lambda_1se,0.01562875392444836,2695,2428,0.9009276437847866,0.09907235621521338
540,lasso,3868,48,B056,lambda_1se,0.01562875392444836,2695,2368,0.8786641929499073,0.12133580705009273
540,lasso,9049,48,B057,lambda_1se,0.01562875392444836,2695,2408,0.8935064935064935,0.10649350649350653
540,lasso,9668,48,B058,lambda_1se,0.01562875392444836,2695,2344,0.8697588126159554,0.13024118738404455
540,lasso,8385,48,B059,lambda_1se,0.01562875392444836,2695,2381,0.8834879406307977,0.11651205936920228
540,lasso,7515,48,B060,lambda_1se,0.01562875392444836,2695,2364,0.8771799628942486,0.1228200371057514
540,lasso,8026,48,B061,lambda_1se,0.01562875392444836,2695,2392,0.887569573283859,0.11243042671614101
540,lasso,9186,48,B062,lambda_1se,0.01562875392444836,2695,2353,0.8730983302411874,0.12690166975881256
540,lasso,4656,48,B063,lambda_1se,0.01562875392444836,2695,2355,0.8738404452690167,0.12615955473098328
540,lasso,8405,48,B064,lambda_1se,0.01562875392444836,2695,2396,0.8890538033395177,0.11094619666048233
540,lasso,8278,48,B065,lambda_1se,0.01562875392444836,2695,2367,0.8782931354359926,0.12170686456400737
540,lasso,7783,48,B066,lambda_1se,0.01562875392444836,2695,2408,0.8935064935064935,0.10649350649350653
540,lasso,9045,48,B067,lambda_1se,0.01562875392444836,2695,2371,0.8797773654916512,0.1202226345083488
540,lasso,2926,48,B068,lambda_1se,0.01562875392444836,2695,2342,0.8690166975881262,0.13098330241187384
540,lasso,5186,48,B069,lambda_1se,0.01562875392444836,2695,2384,0.8846011131725418,0.11539888682745825
540,lasso,6170,48,B070,lambda_1se,0.01562875392444836,2695,2354,0.8734693877551021,0.12653061224489792
540,lasso,8,48,B071,lambda_1se,0.01562875392444836,2695,2368,0.8786641929499073,0.12133580705009273
540,lasso,7947,48,B072,lambda_1se,0.01562875392444836,2695,2408,0.8935064935064935,0.10649350649350653
540,lasso,9338,48,B073,lambda_1se,0.01562875392444836,2695,2376,0.8816326530612245,0.11836734693877549
540,lasso,4577,48,B074,lambda_1se,0.01562875392444836,2695,2354,0.8734693877551021,0.12653061224489792
540,lasso,1495,48,B075,lambda_1se,0.01562875392444836,2695,2400,0.8905380333951762,0.10946196660482377
540,lasso,1286,48,B076,lambda_1se,0.01562875392444836,2695,2377,0.8820037105751392,0.11799628942486085
540,lasso,6748,48,B077,lambda_1se,0.01562875392444836,2695,2365,0.8775510204081632,0.12244897959183676
540,lasso,2782,48,B078,lambda_1se,0.01562875392444836,2695,2369,0.8790352504638219,0.12096474953617808
540,lasso,4494,48,B079,lambda_1se,0.01562875392444836,2695,2347,0.8708719851576995,0.12912801484230052
540,lasso,8861,48,B080,lambda_1se,0.01562875392444836,2695,2377,0.8820037105751392,0.11799628942486085
540,lasso,9131,48,B081,lambda_1se,0.01562875392444836,2695,2365,0.8775510204081632,0.12244897959183676
540,lasso,4308,48,B082,lambda_1se,0.01562875392444836,2695,2389,0.8864564007421151,0.11354359925788493
540,lasso,1595,48,B083,lambda_1se,0.01562875392444836,2695,2414,0.8957328385899814,0.10426716141001857
540,lasso,195,48,B084,lambda_1se,0.01562875392444836,2695,2395,0.8886827458256029,0.11131725417439708
540,lasso,6136,48,B085,lambda_1se,0.01562875392444836,2695,2371,0.8797773654916512,0.1202226345083488
540,lasso,2523,48,B086,lambda_1se,0.01562875392444836,2695,2422,0.8987012987012987,0.10129870129870133
540,lasso,834,48,B087,lambda_1se,0.01562875392444836,2695,2401,0.8909090909090909,0.10909090909090913
540,lasso,6177,48,B088,lambda_1se,0.01562875392444836,2695,2386,0.885343228200371,0.11465677179962896
540,lasso,1232,48,B089,lambda_1se,0.01562875392444836,2695,2371,0.8797773654916512,0.1202226345083488
540,lasso,5408,48,B090,lambda_1se,0.01562875392444836,2695,2366,0.8779220779220779,0.12207792207792212
540,lasso,9034,48,B091,lambda_1se,0.01562875392444836,2695,2355,0.8738404452690167,0.12615955473098328
540,lasso,1437,48,B092,lambda_1se,0.01562875392444836,2695,2382,0.8838589981447125,0.11614100185528753
540,lasso,3421,48,B093,lambda_1se,0.01562875392444836,2695,2405,0.8923933209647495,0.10760667903525045
540,lasso,2327,48,B094,lambda_1se,0.01562875392444836,2695,2414,0.8957328385899814,0.10426716141001857
540,lasso,6392,48,B095,lambda_1se,0.01562875392444836,2695,2364,0.8771799628942486,0.1228200371057514
540,lasso,4418,48,B096,lambda_1se,0.01562875392444836,2695,2352,0.8727272727272727,0.12727272727272732
540,lasso,3250,48,B097,lambda_1se,0.01562875392444836,2695,2395,0.8886827458256029,0.11131725417439708
540,lasso,1576,48,B098,lambda_1se,0.01562875392444836,2695,2328,0.863821892393321,0.13617810760667903
540,lasso,4602,48,B099,lambda_1se,0.01562875392444836,2695,2372,0.8801484230055658,0.11985157699443416
540,lasso,3938,48,B100,lambda_1se,0.01562875392444836,2695,2401,0.8909090909090909,0.10909090909090913
1347,lasso,4736,49,C001,lambda_1se,0.0013560125524559854,2695,2435,0.9035250463821892,0.09647495361781078
1347,lasso,1234,49,C002,lambda_1se,0.0013560125524559854,2695,2434,0.9031539888682746,0.09684601113172542
1347,lasso,8718,49,C003,lambda_1se,0.0013560125524559854,2695,2419,0.8975881261595547,0.10241187384044526
1347,lasso,253,49,C004,lambda_1se,0.0013560125524559854,2695,2428,0.9009276437847866,0.09907235621521338
1347,lasso,3482,49,C005,lambda_1se,0.0013560125524559854,2695,2424,0.8994434137291281,0.10055658627087194
1347,lasso,2496,49,C006,lambda_1se,0.0013560125524559854,2695,2459,0.912430426716141,0.08756957328385895
1347,lasso,3826,49,C007,lambda_1se,0.0013560125524559854,2695,2415,0.8961038961038961,0.10389610389610393
1347,lasso,1903,49,C008,lambda_1se,0.0013560125524559854,2695,2453,0.9102040816326531,0.0897959183673469
1347,lasso,1635,49,C009,lambda_1se,0.0013560125524559854,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,7879,49,C010,lambda_1se,0.0013560125524559854,2695,2409,0.8938775510204081,0.10612244897959189
1347,lasso,8713,49,C011,lambda_1se,0.0013560125524559854,2695,2450,0.9090909090909091,0.09090909090909094
1347,lasso,4641,49,C012,lambda_1se,0.0013560125524559854,2695,2427,0.900556586270872,0.09944341372912802
1347,lasso,6306,49,C013,lambda_1se,0.0013560125524559854,2695,2408,0.8935064935064935,0.10649350649350653
1347,lasso,6649,49,C014,lambda_1se,0.0013560125524559854,2695,2430,0.9016697588126159,0.0983302411873841
1347,lasso,3062,49,C015,lambda_1se,0.0013560125524559854,2695,2448,0.9083487940630798,0.09165120593692022
1347,lasso,7937,49,C016,lambda_1se,0.0013560125524559854,2695,2448,0.9083487940630798,0.09165120593692022
1347,lasso,2149,49,C017,lambda_1se,0.0013560125524559854,2695,2412,0.8949907235621521,0.10500927643784785
1347,lasso,27,49,C018,lambda_1se,0.0013560125524559854,2695,2412,0.8949907235621521,0.10500927643784785
1347,lasso,7945,49,C019,lambda_1se,0.0013560125524559854,2695,2413,0.8953617810760668,0.10463821892393321
1347,lasso,5979,49,C020,lambda_1se,0.0013560125524559854,2695,2415,0.8961038961038961,0.10389610389610393
1347,lasso,8259,49,C021,lambda_1se,0.0013560125524559854,2695,2434,0.9031539888682746,0.09684601113172542
1347,lasso,8224,49,C022,lambda_1se,0.0013560125524559854,2695,2451,0.9094619666048237,0.0905380333951763
1347,lasso,3831,49,C023,lambda_1se,0.0013560125524559854,2695,2423,0.8990723562152133,0.10092764378478669
1347,lasso,771,49,C024,lambda_1se,0.0013560125524559854,2695,2434,0.9031539888682746,0.09684601113172542
1347,lasso,1893,49,C025,lambda_1se,0.0013560125524559854,2695,2440,0.9053803339517625,0.09461966604823746
1347,lasso,8708,49,C026,lambda_1se,0.0013560125524559854,2695,2427,0.900556586270872,0.09944341372912802
1347,lasso,7032,49,C027,lambda_1se,0.0013560125524559854,2695,2424,0.8994434137291281,0.10055658627087194
1347,lasso,9116,49,C028,lambda_1se,0.0013560125524559854,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,8732,49,C029,lambda_1se,0.0013560125524559854,2695,2439,0.9050092764378479,0.0949907235621521
1347,lasso,7609,49,C030,lambda_1se,0.0013560125524559854,2695,2428,0.9009276437847866,0.09907235621521338
1347,lasso,572,49,C031,lambda_1se,0.0013560125524559854,2695,2423,0.8990723562152133,0.10092764378478669
1347,lasso,8846,49,C032,lambda_1se,0.0013560125524559854,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,9429,49,C033,lambda_1se,0.0013560125524559854,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,8774,49,C034,lambda_1se,0.0013560125524559854,2695,2445,0.9072356215213359,0.09276437847866414
1347,lasso,5820,49,C035,lambda_1se,0.0013560125524559854,2695,2435,0.9035250463821892,0.09647495361781078
1347,lasso,3239,49,C036,lambda_1se,0.0013560125524559854,2695,2450,0.9090909090909091,0.09090909090909094
1347,lasso,2615,49,C037,lambda_1se,0.0013560125524559854,2695,2435,0.9035250463821892,0.09647495361781078
1347,lasso,9450,49,C038,lambda_1se,0.0013560125524559854,2695,2408,0.8935064935064935,0.10649350649350653
1347,lasso,9846,49,C039,lambda_1se,0.0013560125524559854,2695,2441,0.9057513914656772,0.09424860853432282
1347,lasso,8892,49,C040,lambda_1se,0.0013560125524559854,2695,2419,0.8975881261595547,0.10241187384044526
1347,lasso,3360,49,C041,lambda_1se,0.0013560125524559854,2695,2403,0.8916512059369203,0.10834879406307973
1347,lasso,4195,49,C042,lambda_1se,0.0013560125524559854,2695,2436,0.9038961038961039,0.09610389610389614
1347,lasso,206,49,C043,lambda_1se,0.0013560125524559854,2695,2423,0.8990723562152133,0.10092764378478669
1347,lasso,9392,49,C044,lambda_1se,0.0013560125524559854,2695,2413,0.8953617810760668,0.10463821892393321
1347,lasso,2901,49,C045,lambda_1se,0.0013560125524559854,2695,2416,0.8964749536178107,0.10352504638218929
1347,lasso,3954,49,C046,lambda_1se,0.0013560125524559854,2695,2439,0.9050092764378479,0.0949907235621521
1347,lasso,598,49,C047,lambda_1se,0.0013560125524559854,2695,2413,0.8953617810760668,0.10463821892393321
1347,lasso,2151,49,C048,lambda_1se,0.0013560125524559854,2695,2416,0.8964749536178107,0.10352504638218929
1347,lasso,2514,49,C049,lambda_1se,0.0013560125524559854,2695,2414,0.8957328385899814,0.10426716141001857
1347,lasso,5317,49,C050,lambda_1se,0.0013560125524559854,2695,2420,0.8979591836734694,0.10204081632653061
1347,lasso,9340,49,C051,lambda_1se,0.0013560125524559854,2695,2417,0.8968460111317255,0.10315398886827454
1347,lasso,8745,49,C052,lambda_1se,0.0013560125524559854,2695,2446,0.9076066790352505,0.0923933209647495
1347,lasso,3173,49,C053,lambda_1se,0.0013560125524559854,2695,2408,0.8935064935064935,0.10649350649350653
1347,lasso,5845,49,C054,lambda_1se,0.0013560125524559854,2695,2443,0.9064935064935065,0.09350649350649354
1347,lasso,3310,49,C055,lambda_1se,0.0013560125524559854,2695,2455,0.9109461966604824,0.08905380333951762
1347,lasso,3499,49,C056,lambda_1se,0.0013560125524559854,2695,2430,0.9016697588126159,0.0983302411873841
1347,lasso,8681,49,C057,lambda_1se,0.0013560125524559854,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,4984,49,C058,lambda_1se,0.0013560125524559854,2695,2421,0.898330241187384,0.10166975881261597
1347,lasso,6565,49,C059,lambda_1se,0.0013560125524559854,2695,2423,0.8990723562152133,0.10092764378478669
1347,lasso,6541,49,C060,lambda_1se,0.0013560125524559854,2695,2429,0.9012987012987013,0.09870129870129873
1347,lasso,5575,49,C061,lambda_1se,0.0013560125524559854,2695,2432,0.9024118738404453,0.0975881261595547
1347,lasso,850,49,C062,lambda_1se,0.0013560125524559854,2695,2426,0.9001855287569573,0.09981447124304266
1347,lasso,9889,49,C063,lambda_1se,0.0013560125524559854,2695,2418,0.8972170686456401,0.1027829313543599
1347,lasso,8990,49,C064,lambda_1se,0.0013560125524559854,2695,2438,0.9046382189239333,0.09536178107606674
1347,lasso,3935,49,C065,lambda_1se,0.0013560125524559854,2695,2444,0.9068645640074211,0.0931354359925789
1347,lasso,3712,49,C066,lambda_1se,0.0013560125524559854,2695,2433,0.9027829313543599,0.09721706864564006
1347,lasso,1335,49,C067,lambda_1se,0.0013560125524559854,2695,2455,0.9109461966604824,0.08905380333951762
1347,lasso,4654,49,C068,lambda_1se,0.0013560125524559854,2695,2442,0.9061224489795918,0.09387755102040818
1347,lasso,2059,49,C069,lambda_1se,0.0013560125524559854,2695,2409,0.8938775510204081,0.10612244897959189
1347,lasso,8380,49,C070,lambda_1se,0.0013560125524559854,2695,2447,0.9079777365491651,0.09202226345083486
1347,lasso,4427,49,C071,lambda_1se,0.0013560125524559854,2695,2416,0.8964749536178107,0.10352504638218929
1347,lasso,3439,49,C072,lambda_1se,0.0013560125524559854,2695,2440,0.9053803339517625,0.09461966604823746
1347,lasso,5135,49,C073,lambda_1se,0.0013560125524559854,2695,2440,0.9053803339517625,0.09461966604823746
1347,lasso,633,49,C074,lambda_1se,0.0013560125524559854,2695,2422,0.8987012987012987,0.10129870129870133
1347,lasso,2641,49,C075,lambda_1se,0.0013560125524559854,2695,2445,0.9072356215213359,0.09276437847866414
1347,lasso,6247,49,C076,lambda_1se,0.0013560125524559854,2695,2443,0.9064935064935065,0.09350649350649354
1347,lasso,1830,49,C077,lambda_1se,0.0013560125524559854,2695,2433,0.9027829313543599,0.09721706864564006
1347,lasso,5294,49,C078,lambda_1se,0.0013560125524559854,2695,2414,0.8957328385899814,0.10426716141001857
1347,lasso,5731,49,C079,lambda_1se,0.0013560125524559854,2695,2437,0.9042671614100185,0.0957328385899815
1347,lasso,264,49,C080,lambda_1se,0.0013560125524559854,2695,2405,0.8923933209647495,0.10760667903525045
1347,lasso,2075,49,C081,lambda_1se,0.0013560125524559854,2695,2443,0.9064935064935065,0.09350649350649354
