training_size,trial_i,rf_mtry,rf_ntree,rf_replace,trial_seed,total,correct,accuracy,misclassification,trial_run,seed
540.0,20,1,100.0,FALSE,93427,2155,1831,0.8496519721577727,0.15034802784222734,20,93427
1347.0,20,1,100.0,FALSE,49430,1348,1182,0.8768545994065282,0.12314540059347179,20,49430
108.0,21,1,100.0,FALSE,55174,2587,2230,0.8620023192887515,0.13799768071124852,21,55174
540.0,21,1,100.0,FALSE,19673,2155,1827,0.8477958236658932,0.15220417633410677,21,19673
1347.0,21,1,100.0,FALSE,31941,1348,1201,0.8909495548961425,0.10905044510385753,21,31941
108.0,22,1,100.0,FALSE,49308,2587,2049,0.7920371086200232,0.2079628913799768,22,49308
540.0,22,1,100.0,FALSE,33408,2155,1886,0.8751740139211137,0.12482598607888629,22,33408
1347.0,22,1,100.0,FALSE,2210,1348,1203,0.892433234421365,0.10756676557863498,22,2210
108.0,23,1,100.0,FALSE,21479,2587,2139,0.8268264398917665,0.17317356010823348,23,21479
540.0,23,1,100.0,FALSE,81333,2155,1884,0.874245939675174,0.12575406032482594,23,81333
1347.0,23,1,100.0,FALSE,55995,1348,1184,0.8783382789317508,0.12166172106824924,23,55995
108.0,24,1,100.0,FALSE,4341,2587,2198,0.8496327792810204,0.15036722071897957,24,4341
540.0,24,1,100.0,FALSE,60281,2155,1851,0.8589327146171694,0.14106728538283064,24,60281
1347.0,24,1,100.0,FALSE,82154,1348,1189,0.8820474777448071,0.11795252225519293,24,82154
108.0,25,1,100.0,FALSE,15101,2587,2150,0.8310784692694241,0.16892153073057592,25,15101
540.0,25,1,100.0,FALSE,58634,2155,1940,0.9002320185614849,0.09976798143851506,25,58634
1347.0,25,1,100.0,FALSE,61068,1348,1175,0.8716617210682492,0.12833827893175076,25,61068
108.0,26,1,100.0,FALSE,85429,2587,2155,0.833011209895632,0.16698879010436796,26,85429
540.0,26,1,100.0,FALSE,72858,2155,1853,0.859860788863109,0.14013921113689098,26,72858
1347.0,26,1,100.0,FALSE,40684,1348,1157,0.8583086053412463,0.1416913946587537,26,40684
108.0,27,1,100.0,FALSE,27879,2587,2153,0.8322381136451488,0.16776188635485123,27,27879
540.0,27,1,100.0,FALSE,88466,2155,1870,0.8677494199535963,0.13225058004640367,27,88466
1347.0,27,1,100.0,FALSE,94114,1348,1178,0.8738872403560831,0.12611275964391688,27,94114
108.0,28,1,100.0,FALSE,7377,2587,2223,0.8592964824120602,0.14070351758793975,28,7377
540.0,28,1,100.0,FALSE,16508,2155,1857,0.8617169373549884,0.13828306264501156,28,16508
1347.0,28,1,100.0,FALSE,19183,1348,1177,0.8731454005934718,0.1268545994065282,28,19183
108.0,29,1,100.0,FALSE,95254,2587,2209,0.853884808658678,0.146115191341322,29,95254
540.0,29,1,100.0,FALSE,13294,2155,1887,0.8756380510440835,0.12436194895591646,29,13294
1347.0,29,1,100.0,FALSE,78168,1348,1195,0.8864985163204748,0.11350148367952517,29,78168
108.0,30,1,100.0,FALSE,54009,2587,2073,0.8013142636258214,0.19868573637417863,30,54009
540.0,30,1,100.0,FALSE,88748,2155,1821,0.8450116009280743,0.15498839907192574,30,88748
1347.0,30,1,100.0,FALSE,18723,1348,1175,0.8716617210682492,0.12833827893175076,30,18723
108.0,31,1,100.0,FALSE,72642,2587,2227,0.8608426749130267,0.13915732508697332,31,72642
540.0,31,1,100.0,FALSE,9259,2155,1866,0.8658932714617169,0.1341067285382831,31,9259
1347.0,31,1,100.0,FALSE,70808,1348,1160,0.8605341246290801,0.13946587537091992,31,70808
108.0,32,1,100.0,FALSE,99199,2587,2028,0.7839195979899497,0.2160804020100503,32,99199
540.0,32,1,100.0,FALSE,79542,2155,1913,0.8877030162412993,0.11229698375870067,32,79542
1347.0,32,1,100.0,FALSE,29382,1348,1177,0.8731454005934718,0.1268545994065282,32,29382
108.0,33,1,100.0,FALSE,66979,2587,2005,0.7750289911093932,0.22497100889060684,33,66979
540.0,33,1,100.0,FALSE,6311,2155,1833,0.8505800464037123,0.14941995359628768,33,6311
1347.0,33,1,100.0,FALSE,43263,1348,1187,0.8805637982195845,0.11943620178041547,33,43263
108.0,34,1,100.0,FALSE,25560,2587,2234,0.8635485117897178,0.1364514882102822,34,25560
540.0,34,1,100.0,FALSE,88848,2155,1898,0.8807424593967518,0.11925754060324822,34,88848
1347.0,34,1,100.0,FALSE,36599,1348,1187,0.8805637982195845,0.11943620178041547,34,36599
108.0,35,1,100.0,FALSE,58196,2587,2157,0.8337843061461152,0.1662156938538848,35,58196
540.0,35,1,100.0,FALSE,70186,2155,1872,0.868677494199536,0.131322505800464,35,70186
1347.0,35,1,100.0,FALSE,73863,1348,1212,0.8991097922848664,0.10089020771513357,35,73863
108.0,36,1,100.0,FALSE,7745,2587,2178,0.8419018167761886,0.15809818322381142,36,7745
540.0,36,1,100.0,FALSE,55343,2155,1874,0.8696055684454757,0.13039443155452435,36,55343
1347.0,36,1,100.0,FALSE,21276,1348,1214,0.900593471810089,0.09940652818991103,36,21276
108.0,37,1,100.0,FALSE,6083,2587,2214,0.855817549284886,0.14418245071511404,37,6083
540.0,37,1,100.0,FALSE,10818,2155,1853,0.859860788863109,0.14013921113689098,37,10818
1347.0,37,1,100.0,FALSE,73996,1348,1165,0.8642433234421365,0.1357566765578635,37,73996
108.0,38,1,100.0,FALSE,38010,2587,2222,0.8589099342868187,0.14109006571318128,38,38010
540.0,38,1,100.0,FALSE,52049,2155,1868,0.8668213457076566,0.13317865429234343,38,52049
1347.0,38,1,100.0,FALSE,99879,1348,1197,0.8879821958456974,0.11201780415430262,38,99879
108.0,39,1,100.0,FALSE,2319,2587,2097,0.8105914186316197,0.18940858136838035,39,2319
540.0,39,1,100.0,FALSE,36834,2155,1887,0.8756380510440835,0.12436194895591646,39,36834
1347.0,39,1,100.0,FALSE,88221,1348,1172,0.8694362017804155,0.13056379821958453,39,88221
108.0,40,1,100.0,FALSE,97653,2587,2173,0.8399690761499806,0.16003092385001938,40,97653
540.0,40,1,100.0,FALSE,63362,2155,1828,0.8482598607888631,0.15174013921113694,40,63362
1347.0,40,1,100.0,FALSE,46227,1348,1149,0.8523738872403561,0.14762611275964388,40,46227
108.0,41,1,100.0,FALSE,60867,2587,2100,0.8117510630073445,0.18824893699265555,41,60867
540.0,41,1,100.0,FALSE,86011,2155,1870,0.8677494199535963,0.13225058004640367,41,86011
1347.0,41,1,100.0,FALSE,20183,1348,1196,0.887240356083086,0.11275964391691395,41,20183
108.0,42,1,100.0,FALSE,98650,2587,2136,0.8256667955160417,0.17433320448395828,42,98650
540.0,42,1,100.0,FALSE,42136,2155,1864,0.8649651972157772,0.13503480278422275,42,42136
1347.0,42,1,100.0,FALSE,51762,1348,1184,0.8783382789317508,0.12166172106824924,42,51762
108.0,43,1,100.0,FALSE,57968,2587,2161,0.8353304986470815,0.16466950135291847,43,57968
540.0,43,1,100.0,FALSE,39372,2155,1885,0.8747099767981439,0.12529002320185612,43,39372
1347.0,43,1,100.0,FALSE,89657,1348,1166,0.8649851632047477,0.13501483679525228,43,89657
108.0,44,1,100.0,FALSE,89678,2587,2153,0.8322381136451488,0.16776188635485123,44,89678
540.0,44,1,100.0,FALSE,12657,2155,1868,0.8668213457076566,0.13317865429234343,44,12657
1347.0,44,1,100.0,FALSE,30498,1348,1201,0.8909495548961425,0.10905044510385753,44,30498
108.0,45,1,100.0,FALSE,23435,2587,2193,0.8477000386548125,0.15229996134518753,45,23435
540.0,45,1,100.0,FALSE,8812,2155,1876,0.8705336426914153,0.1294663573085847,45,8812
1347.0,45,1,100.0,FALSE,16957,1348,1179,0.8746290801186943,0.12537091988130566,45,16957
108.0,46,1,100.0,FALSE,76915,2587,2244,0.8674139930421337,0.13258600695786626,46,76915
540.0,46,1,100.0,FALSE,95856,2155,1858,0.8621809744779583,0.13781902552204173,46,95856
1347.0,46,1,100.0,FALSE,30164,1348,1185,0.879080118694362,0.12091988130563802,46,30164
108.0,47,1,100.0,FALSE,71448,2587,2058,0.7955160417471975,0.20448395825280252,47,71448
540.0,47,1,100.0,FALSE,19220,2155,1861,0.8635730858468678,0.13642691415313224,47,19220
1347.0,47,1,100.0,FALSE,11027,1348,1214,0.900593471810089,0.09940652818991103,47,11027
108.0,48,1,100.0,FALSE,55652,2587,2154,0.8326246617703904,0.1673753382296096,48,55652
540.0,48,1,100.0,FALSE,60556,2155,1865,0.8654292343387471,0.13457076566125292,48,60556
1347.0,48,1,100.0,FALSE,24179,1348,1206,0.8946587537091988,0.10534124629080122,48,24179
108.0,49,1,100.0,FALSE,97730,2587,2179,0.8422883649014302,0.15771163509856978,49,97730
540.0,49,1,100.0,FALSE,31741,2155,1883,0.8737819025522042,0.12621809744779577,49,31741
1347.0,49,1,100.0,FALSE,82053,1348,1170,0.8679525222551929,0.13204747774480707,49,82053
108.0,50,1,100.0,FALSE,24255,2587,2174,0.8403556242752223,0.15964437572477774,50,24255
540.0,50,1,100.0,FALSE,50627,2155,1817,0.8431554524361949,0.15684454756380506,50,50627
1347.0,50,1,100.0,FALSE,78049,1348,1192,0.884272997032641,0.11572700296735905,50,78049
108.0,51,1,100.0,FALSE,85634,2587,1974,0.7630459992269037,0.23695400077309625,51,85634
540.0,51,1,100.0,FALSE,69760,2155,1838,0.8529002320185615,0.14709976798143853,51,69760
1347.0,51,1,100.0,FALSE,49622,1348,1155,0.8568249258160238,0.14317507418397624,51,49622
108.0,52,1,100.0,FALSE,45248,2587,2162,0.8357170467723232,0.16428295322767683,52,45248
540.0,52,1,100.0,FALSE,40691,2155,1863,0.8645011600928074,0.13549883990719258,52,40691
1347.0,52,1,100.0,FALSE,59411,1348,1185,0.879080118694362,0.12091988130563802,52,59411
108.0,53,1,100.0,FALSE,88061,2587,2209,0.853884808658678,0.146115191341322,53,88061
540.0,53,1,100.0,FALSE,38542,2155,1897,0.880278422273782,0.11972157772621805,53,38542
1347.0,53,1,100.0,FALSE,55082,1348,1170,0.8679525222551929,0.13204747774480707,53,55082
108.0,54,1,100.0,FALSE,1541,2587,2140,0.8272129880170082,0.17278701198299184,54,1541
540.0,54,1,100.0,FALSE,47858,2155,1872,0.868677494199536,0.131322505800464,54,47858
1347.0,54,1,100.0,FALSE,81898,1348,1194,0.8857566765578635,0.1142433234421365,54,81898
108.0,55,1,100.0,FALSE,44054,2587,2145,0.8291457286432161,0.17085427135678388,55,44054
540.0,55,1,100.0,FALSE,11442,2155,1816,0.8426914153132251,0.1573085846867749,55,11442
1347.0,55,1,100.0,FALSE,47197,1348,1184,0.8783382789317508,0.12166172106824924,55,47197
108.0,56,1,100.0,FALSE,82019,2587,2215,0.8562040974101276,0.1437959025898724,56,82019
540.0,56,1,100.0,FALSE,85513,2155,1871,0.8682134570765662,0.13178654292343384,56,85513
1347.0,56,1,100.0,FALSE,83954,1348,1168,0.8664688427299704,0.13353115727002962,56,83954
108.0,57,1,100.0,FALSE,78219,2587,2186,0.8449942017781213,0.15500579822187865,57,78219
540.0,57,1,100.0,FALSE,47375,2155,1860,0.8631090487238979,0.13689095127610207,57,47375
1347.0,57,1,100.0,FALSE,39893,1348,1171,0.8686943620178041,0.13130563798219586,57,39893
108.0,58,1,100.0,FALSE,31742,2587,2036,0.7870119829918825,0.21298801700811754,58,31742
540.0,58,1,100.0,FALSE,57235,2155,1869,0.8672853828306265,0.1327146171693735,58,57235
1347.0,58,1,100.0,FALSE,90529,1348,1171,0.8686943620178041,0.13130563798219586,58,90529
108.0,59,1,100.0,FALSE,88472,2587,2046,0.7908774642442984,0.2091225357557016,59,88472
540.0,59,1,100.0,FALSE,37154,2155,1870,0.8677494199535963,0.13225058004640367,59,37154
1347.0,59,1,100.0,FALSE,72047,1348,1201,0.8909495548961425,0.10905044510385753,59,72047
108.0,60,1,100.0,FALSE,85276,2587,2168,0.8380363355237727,0.16196366447622734,60,85276
540.0,60,1,100.0,FALSE,25136,2155,1869,0.8672853828306265,0.1327146171693735,60,25136
1347.0,60,1,100.0,FALSE,33857,1348,1198,0.8887240356083086,0.1112759643916914,60,33857
108.0,61,1,100.0,FALSE,36403,2587,2106,0.8140703517587939,0.18592964824120606,61,36403
540.0,61,1,100.0,FALSE,92748,2155,1876,0.8705336426914153,0.1294663573085847,61,92748
1347.0,61,1,100.0,FALSE,82973,1348,1166,0.8649851632047477,0.13501483679525228,61,82973
108.0,62,1,100.0,FALSE,17206,2587,2223,0.8592964824120602,0.14070351758793975,62,17206
540.0,62,1,100.0,FALSE,98397,2155,1881,0.8728538283062645,0.12714617169373554,62,98397
1347.0,62,1,100.0,FALSE,12556,1348,1192,0.884272997032641,0.11572700296735905,62,12556
108.0,63,1,100.0,FALSE,25329,2587,2175,0.8407421724004639,0.1592578275995361,63,25329
540.0,63,1,100.0,FALSE,38427,2155,1887,0.8756380510440835,0.12436194895591646,63,38427
1347.0,63,1,100.0,FALSE,10987,1348,1190,0.8827893175074184,0.1172106824925816,63,10987
108.0,64,1,100.0,FALSE,46327,2587,2134,0.8248936992655586,0.17510630073444144,64,46327
540.0,64,1,100.0,FALSE,86914,2155,1867,0.8663573085846867,0.13364269141531326,64,86914
1347.0,64,1,100.0,FALSE,88382,1348,1177,0.8731454005934718,0.1268545994065282,64,88382
108.0,65,1,100.0,FALSE,25572,2587,2123,0.820641669887901,0.179358330112099,65,25572
540.0,65,1,100.0,FALSE,79082,2155,1869,0.8672853828306265,0.1327146171693735,65,79082
1347.0,65,1,100.0,FALSE,83052,1348,1184,0.8783382789317508,0.12166172106824924,65,83052
108.0,66,1,100.0,FALSE,87520,2587,2181,0.8430614611519134,0.15693853884808662,66,87520
540.0,66,1,100.0,FALSE,35873,2155,1865,0.8654292343387471,0.13457076566125292,66,35873
1347.0,66,1,100.0,FALSE,59121,1348,1178,0.8738872403560831,0.12611275964391688,66,59121
108.0,67,1,100.0,FALSE,66583,2587,2193,0.8477000386548125,0.15229996134518753,67,66583
540.0,67,1,100.0,FALSE,54936,2155,1863,0.8645011600928074,0.13549883990719258,67,54936
1347.0,67,1,100.0,FALSE,22958,1348,1163,0.862759643916914,0.13724035608308605,67,22958
108.0,68,1,100.0,FALSE,66596,2587,1853,0.716273676072671,0.283726323927329,68,66596
540.0,68,1,100.0,FALSE,93397,2155,1861,0.8635730858468678,0.13642691415313224,68,93397
1347.0,68,1,100.0,FALSE,99239,1348,1177,0.8731454005934718,0.1268545994065282,68,99239
108.0,69,1,100.0,FALSE,95791,2587,2155,0.833011209895632,0.16698879010436796,69,95791
540.0,69,1,100.0,FALSE,46399,2155,1884,0.874245939675174,0.12575406032482594,69,46399
1347.0,69,1,100.0,FALSE,22496,1348,1200,0.8902077151335311,0.10979228486646886,69,22496
108.0,70,1,100.0,FALSE,86547,2587,2229,0.8616157711635098,0.13838422883649015,70,86547
540.0,70,1,100.0,FALSE,20427,2155,1888,0.8761020881670534,0.12389791183294663,70,20427
1347.0,70,1,100.0,FALSE,83569,1348,1176,0.8724035608308606,0.12759643916913943,70,83569
108.0,71,1,100.0,FALSE,65710,2587,2208,0.8534982605334364,0.14650173946656364,71,65710
540.0,71,1,100.0,FALSE,42028,2155,1879,0.8719257540603248,0.1280742459396752,71,42028
1347.0,71,1,100.0,FALSE,31997,1348,1192,0.884272997032641,0.11572700296735905,71,31997
108.0,72,1,100.0,FALSE,26504,2587,2156,0.8333977580208736,0.16660224197912643,72,26504
540.0,72,1,100.0,FALSE,29947,2155,1893,0.8784222737819025,0.12157772621809748,72,29947
1347.0,72,1,100.0,FALSE,44284,1348,1188,0.8813056379821959,0.11869436201780414,72,44284
108.0,73,1,100.0,FALSE,95440,2587,2055,0.7943563973714728,0.2056436026285272,73,95440
540.0,73,1,100.0,FALSE,64949,2155,1836,0.8519721577726218,0.1480278422273782,73,64949
1347.0,73,1,100.0,FALSE,21167,1348,1210,0.8976261127596439,0.10237388724035612,73,21167
108.0,74,1,100.0,FALSE,4292,2587,2223,0.8592964824120602,0.14070351758793975,74,4292
540.0,74,1,100.0,FALSE,74548,2155,1837,0.8524361948955916,0.14756380510440836,74,74548
1347.0,74,1,100.0,FALSE,31554,1348,1176,0.8724035608308606,0.12759643916913943,74,31554
108.0,75,1,100.0,FALSE,40451,2587,1702,0.6579049091611906,0.3420950908388094,75,40451
540.0,75,1,100.0,FALSE,2001,2155,1871,0.8682134570765662,0.13178654292343384,75,2001
1347.0,75,1,100.0,FALSE,65562,1348,1200,0.8902077151335311,0.10979228486646886,75,65562
108.0,76,1,100.0,FALSE,77843,2587,2178,0.8419018167761886,0.15809818322381142,76,77843
540.0,76,1,100.0,FALSE,74875,2155,1876,0.8705336426914153,0.1294663573085847,76,74875
1347.0,76,1,100.0,FALSE,49619,1348,1158,0.8590504451038575,0.14094955489614247,76,49619
108.0,77,1,100.0,FALSE,45786,2587,2223,0.8592964824120602,0.14070351758793975,77,45786
540.0,77,1,100.0,FALSE,73663,2155,1912,0.8872389791183295,0.1127610208816705,77,73663
1347.0,77,1,100.0,FALSE,71208,1348,1202,0.8916913946587537,0.10830860534124631,77,71208
108.0,78,1,100.0,FALSE,82544,2587,2157,0.8337843061461152,0.1662156938538848,78,82544
540.0,78,1,100.0,FALSE,91196,2155,1893,0.8784222737819025,0.12157772621809748,78,91196
1347.0,78,1,100.0,FALSE,944,1348,1177,0.8731454005934718,0.1268545994065282,78,944
108.0,79,1,100.0,FALSE,62214,2587,2196,0.8488596830305373,0.15114031696946273,79,62214
540.0,79,1,100.0,FALSE,45291,2155,1835,0.851508120649652,0.14849187935034802,79,45291
1347.0,79,1,100.0,FALSE,2429,1348,1190,0.8827893175074184,0.1172106824925816,79,2429
108.0,80,1,100.0,FALSE,41627,2587,2182,0.843448009277155,0.15655199072284498,80,41627
540.0,80,1,100.0,FALSE,14639,2155,1881,0.8728538283062645,0.12714617169373554,80,14639
1347.0,80,1,100.0,FALSE,81467,1348,1174,0.870919881305638,0.12908011869436198,80,81467
108.0,81,1,100.0,FALSE,43487,2587,2186,0.8449942017781213,0.15500579822187865,81,43487
540.0,81,1,100.0,FALSE,94292,2155,1906,0.8844547563805104,0.11554524361948959,81,94292
1347.0,81,1,100.0,FALSE,9250,1348,1197,0.8879821958456974,0.11201780415430262,81,9250
108.0,82,1,100.0,FALSE,40535,2587,2196,0.8488596830305373,0.15114031696946273,82,40535
540.0,82,1,100.0,FALSE,71180,2155,1881,0.8728538283062645,0.12714617169373554,82,71180
1347.0,82,1,100.0,FALSE,1956,1348,1195,0.8864985163204748,0.11350148367952517,82,1956
108.0,83,1,100.0,FALSE,92004,2587,2002,0.7738693467336684,0.22613065326633164,83,92004
540.0,83,1,100.0,FALSE,95677,2155,1851,0.8589327146171694,0.14106728538283064,83,95677
1347.0,83,1,100.0,FALSE,99650,1348,1179,0.8746290801186943,0.12537091988130566,83,99650
108.0,84,1,100.0,FALSE,5358,2587,2196,0.8488596830305373,0.15114031696946273,84,5358
540.0,84,1,100.0,FALSE,92823,2155,1858,0.8621809744779583,0.13781902552204173,84,92823
1347.0,84,1,100.0,FALSE,11510,1348,1211,0.8983679525222552,0.10163204747774479,84,11510
108.0,85,1,100.0,FALSE,26107,2587,2223,0.8592964824120602,0.14070351758793975,85,26107
540.0,85,1,100.0,FALSE,97994,2155,1906,0.8844547563805104,0.11554524361948959,85,97994
1347.0,85,1,100.0,FALSE,54434,1348,1194,0.8857566765578635,0.1142433234421365,85,54434
108.0,86,1,100.0,FALSE,29915,2587,2222,0.8589099342868187,0.14109006571318128,86,29915
540.0,86,1,100.0,FALSE,19462,2155,1871,0.8682134570765662,0.13178654292343384,86,19462
1347.0,86,1,100.0,FALSE,1677,1348,1192,0.884272997032641,0.11572700296735905,86,1677
108.0,87,1,100.0,FALSE,50367,2587,2088,0.8071124855044453,0.19288751449555475,87,50367
540.0,87,1,100.0,FALSE,63801,2155,1864,0.8649651972157772,0.13503480278422275,87,63801
1347.0,87,1,100.0,FALSE,58865,1348,1189,0.8820474777448071,0.11795252225519293,87,58865
108.0,88,1,100.0,FALSE,38093,2587,2045,0.7904909161190569,0.20950908388094314,88,38093
540.0,88,1,100.0,FALSE,42360,2155,1858,0.8621809744779583,0.13781902552204173,88,42360
1347.0,88,1,100.0,FALSE,99759,1348,1184,0.8783382789317508,0.12166172106824924,88,99759
108.0,89,1,100.0,FALSE,40001,2587,2058,0.7955160417471975,0.20448395825280252,89,40001
540.0,89,1,100.0,FALSE,88582,2155,1842,0.8547563805104408,0.14524361948955922,89,88582
1347.0,89,1,100.0,FALSE,39180,1348,1189,0.8820474777448071,0.11795252225519293,89,39180
108.0,90,1,100.0,FALSE,7403,2587,2188,0.8457672980286045,0.1542327019713955,90,7403
540.0,90,1,100.0,FALSE,99471,2155,1859,0.8626450116009281,0.1373549883990719,90,99471
1347.0,90,1,100.0,FALSE,91376,1348,1169,0.8672106824925816,0.1327893175074184,90,91376
108.0,91,1,100.0,FALSE,96751,2587,2237,0.8647081561654426,0.1352918438345574,91,96751
540.0,91,1,100.0,FALSE,35569,2155,1912,0.8872389791183295,0.1127610208816705,91,35569
1347.0,91,1,100.0,FALSE,58329,1348,1171,0.8686943620178041,0.13130563798219586,91,58329
108.0,92,1,100.0,FALSE,22377,2587,2138,0.8264398917665249,0.17356010823347512,92,22377
540.0,92,1,100.0,FALSE,76435,2155,1830,0.8491879350348028,0.15081206496519717,92,76435
1347.0,92,1,100.0,FALSE,23968,1348,1168,0.8664688427299704,0.13353115727002962,92,23968
108.0,93,1,100.0,FALSE,605,2587,2005,0.7750289911093932,0.22497100889060684,93,605
540.0,93,1,100.0,FALSE,36553,2155,1859,0.8626450116009281,0.1373549883990719,93,36553
1347.0,93,1,100.0,FALSE,89453,1348,1196,0.887240356083086,0.11275964391691395,93,89453
108.0,94,1,100.0,FALSE,33869,2587,2123,0.820641669887901,0.179358330112099,94,33869
540.0,94,1,100.0,FALSE,54304,2155,1877,0.8709976798143851,0.12900232018561486,94,54304
1347.0,94,1,100.0,FALSE,47775,1348,1151,0.8538575667655787,0.14614243323442133,94,47775
108.0,95,1,100.0,FALSE,31377,2587,2154,0.8326246617703904,0.1673753382296096,95,31377
540.0,95,1,100.0,FALSE,79246,2155,1909,0.88584686774942,0.11415313225057999,95,79246
1347.0,95,1,100.0,FALSE,99477,1348,1155,0.8568249258160238,0.14317507418397624,95,99477
108.0,96,1,100.0,FALSE,75401,2587,2222,0.8589099342868187,0.14109006571318128,96,75401
540.0,96,1,100.0,FALSE,12177,2155,1817,0.8431554524361949,0.15684454756380506,96,12177
1347.0,96,1,100.0,FALSE,81206,1348,1198,0.8887240356083086,0.1112759643916914,96,81206
108.0,97,1,100.0,FALSE,85602,2587,2237,0.8647081561654426,0.1352918438345574,97,85602
540.0,97,1,100.0,FALSE,21597,2155,1856,0.8612529002320186,0.13874709976798139,97,21597
1347.0,97,1,100.0,FALSE,88574,1348,1189,0.8820474777448071,0.11795252225519293,97,88574
108.0,98,1,100.0,FALSE,14436,2587,2212,0.8550444530344028,0.1449555469655972,98,14436
540.0,98,1,100.0,FALSE,21352,2155,1867,0.8663573085846867,0.13364269141531326,98,21352
1347.0,98,1,100.0,FALSE,39343,1348,1185,0.879080118694362,0.12091988130563802,98,39343
108.0,99,1,100.0,FALSE,15333,2587,1924,0.7437185929648241,0.2562814070351759,99,15333
540.0,99,1,100.0,FALSE,35629,2155,1857,0.8617169373549884,0.13828306264501156,99,35629
1347.0,99,1,100.0,FALSE,34546,1348,1164,0.8635014836795252,0.13649851632047483,99,34546
108.0,100,1,100.0,FALSE,92083,2587,2197,0.8492462311557789,0.1507537688442211,100,92083
540.0,100,1,100.0,FALSE,34864,2155,1852,0.8593967517401392,0.1406032482598608,100,34864
1347.0,100,1,100.0,FALSE,57404,1348,1186,0.8798219584569733,0.12017804154302669,100,57404
108.0,1,2,100.0,FALSE,31610,2587,2295,0.887127947429455,0.112872052570545,1,31610
540.0,1,2,100.0,FALSE,37420,2155,1961,0.9099767981438515,0.09002320185614854,1,37420
1347.0,1,2,100.0,FALSE,34937,1348,1240,0.9198813056379822,0.0801186943620178,1,34937
108.0,2,2,100.0,FALSE,68283,2587,2235,0.8639350599149594,0.13606494008504055,2,68283
540.0,2,2,100.0,FALSE,97206,2155,1940,0.9002320185614849,0.09976798143851506,2,97206
1347.0,2,2,100.0,FALSE,44664,1348,1255,0.9310089020771514,0.06899109792284863,2,44664
108.0,3,2,100.0,FALSE,8815,2587,2263,0.874758407421724,0.12524159257827605,3,8815
540.0,3,2,100.0,FALSE,55925,2155,1907,0.8849187935034802,0.11508120649651976,3,55925
1347.0,3,2,100.0,FALSE,92930,1348,1239,0.9191394658753709,0.08086053412462912,3,92930
108.0,4,2,100.0,FALSE,57651,2587,2230,0.8620023192887515,0.13799768071124852,4,57651
540.0,4,2,100.0,FALSE,42196,2155,1934,0.8974477958236659,0.10255220417633415,4,42196
1347.0,4,2,100.0,FALSE,50393,1348,1240,0.9198813056379822,0.0801186943620178,4,50393
108.0,5,2,100.0,FALSE,1040,2587,2192,0.847313490529571,0.15268650947042905,5,1040
540.0,5,2,100.0,FALSE,21771,2155,1947,0.9034802784222737,0.09651972157772626,5,21771
1347.0,5,2,100.0,FALSE,66118,1348,1243,0.922106824925816,0.07789317507418403,5,66118
108.0,6,2,100.0,FALSE,38458,2587,2260,0.8735987630459993,0.12640123695400074,6,38458
540.0,6,2,100.0,FALSE,53143,2155,1925,0.8932714617169374,0.10672853828306261,6,53143
1347.0,6,2,100.0,FALSE,15206,1348,1237,0.9176557863501483,0.08234421364985167,6,15206
108.0,7,2,100.0,FALSE,14024,2587,2290,0.885195206803247,0.11480479319675296,7,14024
540.0,7,2,100.0,FALSE,95284,2155,1948,0.9039443155452436,0.09605568445475643,7,95284
1347.0,7,2,100.0,FALSE,17123,1348,1218,0.9035608308605341,0.09643916913946593,7,17123
108.0,8,2,100.0,FALSE,59847,2587,2289,0.8848086586780054,0.1151913413219946,8,59847
540.0,8,2,100.0,FALSE,66282,2155,1917,0.8895591647331786,0.11044083526682136,8,66282
1347.0,8,2,100.0,FALSE,57495,1348,1228,0.9109792284866469,0.08902077151335308,8,57495
108.0,9,2,100.0,FALSE,64207,2587,2248,0.8689601855431001,0.13103981445689994,9,64207
540.0,9,2,100.0,FALSE,90994,2155,1929,0.8951276102088167,0.1048723897911833,9,90994
1347.0,9,2,100.0,FALSE,43772,1348,1247,0.9250741839762612,0.07492581602373882,9,43772
108.0,10,2,100.0,FALSE,33656,2587,2218,0.8573637417858523,0.14263625821414772,10,33656
540.0,10,2,100.0,FALSE,26597,2155,1940,0.9002320185614849,0.09976798143851506,10,26597
1347.0,10,2,100.0,FALSE,61607,1348,1235,0.9161721068249258,0.08382789317507422,10,61607
108.0,11,2,100.0,FALSE,96345,2587,2235,0.8639350599149594,0.13606494008504055,11,96345
540.0,11,2,100.0,FALSE,87580,2155,1957,0.9081206496519721,0.09187935034802786,11,87580
1347.0,11,2,100.0,FALSE,55508,1348,1227,0.9102373887240356,0.08976261127596441,11,55508
108.0,12,2,100.0,FALSE,72355,2587,2272,0.8782373405488983,0.12176265945110165,12,72355
540.0,12,2,100.0,FALSE,69511,2155,1937,0.8988399071925754,0.10116009280742455,12,69511
1347.0,12,2,100.0,FALSE,94182,1348,1228,0.9109792284866469,0.08902077151335308,12,94182
108.0,13,2,100.0,FALSE,1683,2587,2220,0.8581368380363356,0.14186316196366444,13,1683
540.0,13,2,100.0,FALSE,76938,2155,1958,0.908584686774942,0.09141531322505803,13,76938
1347.0,13,2,100.0,FALSE,96243,1348,1242,0.9213649851632048,0.07863501483679525,13,96243
108.0,14,2,100.0,FALSE,60293,2587,2246,0.8681870892926169,0.1318129107073831,14,60293
540.0,14,2,100.0,FALSE,79545,2155,1941,0.9006960556844548,0.09930394431554523,14,79545
